symbol,name,sector,market_cap,date_of_listing
CAPLIPOINT.NS,Caplin Point Laboratories Limited,Healthcare,145485905920,2014-06-23 03:45:00+00:00
BIRLACORPN.NS,Birla Corporation Limited,Basic Materials,86305726464,2002-07-01 03:45:00+00:00
BASF.NS,BASF India Limited,Basic Materials,179696009216,2002-07-01 03:45:00+00:00
DHANUKA.NS,Dhanuka Agritech Limited,Basic Materials,56347906048,2011-06-29 03:45:00+00:00
HDFCAMC.NS,HDFC Asset Management Company Limited,Financial Services,1147352383488,2018-08-06 03:45:00+00:00
DCMSHRIRAM.NS,DCM Shriram Limited,Industrials,190189158400,2002-07-01 03:45:00+00:00
BALUFORGE.NS,Balu Forge Industries Limited,Industrials,71019642880,2024-04-29 03:45:00+00:00
VOLTAMP.NS,Voltamp Transformers Limited,Industrials,81695744000,2006-09-20 03:45:00+00:00
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,4195672129536,2001-07-02 03:45:00+00:00
BOSCHLTD.NS,Bosch Limited,Consumer Cyclical,1071913566208,2002-07-01 03:45:00+00:00
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,106310148096,2019-12-12 03:45:00+00:00
GLAND.NS,Gland Pharma Limited,Healthcare,292409704448,2020-11-20 03:45:00+00:00
ARVIND.NS,Arvind Limited,Consumer Cyclical,92956540928,2002-07-01 03:45:00+00:00
IKS.NS,INVENTURUS KNOWLEDGE SO L,Healthcare,285502406656,2024-12-19 03:45:00+00:00
ITCHOTELS.NS,ITC HOTELS LIMITED,Consumer Cyclical,439647895552,2025-01-29 03:45:00+00:00
MASTEK.NS,Mastek Limited,Technology,68557643776,2002-07-01 03:45:00+00:00
WESTLIFE.NS,Westlife Foodworld Limited,Consumer Cyclical,87612162048,2019-08-19 03:45:00+00:00
TATATECH.NS,Tata Technologies Limited,Technology,274727272448,2023-11-30 03:45:00+00:00
INOXGREEN.NS,Inox Green Energy Services Limited,Utilities,83578060800,2022-11-23 03:45:00+00:00
ENTERO.NS,Entero Healthcare Solutions Limited,Healthcare,45086027776,2024-02-16 03:45:00+00:00
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,Energy,281186959360,1996-01-01 03:45:00+00:00
SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Cyclical,81165254656,2021-11-18 03:45:00+00:00
LLOYDSENT.NS,Lloyds Enterprises Limited,Basic Materials,88494219264,2024-10-17 03:45:00+00:00
ZEEL.NS,Zee Entertainment Enterprises Limited,Communication Services,94707212288,2002-07-01 03:45:00+00:00
POLYMED.NS,Poly Medicure Limited,Healthcare,198664601600,2011-12-07 03:45:00+00:00
ACI.NS,Archean Chemical Industries Limited,Basic Materials,64893186048,2022-11-21 03:45:00+00:00
POLICYBZR.NS,PB Fintech Limited,Financial Services,835300360192,2021-11-15 03:45:00+00:00
JSL.NS,Jindal Stainless Limited,Basic Materials,635124580352,2003-11-17 03:45:00+00:00
NAUKRI.NS,Info Edge (India) Limited,Communication Services,861082091520,2006-11-21 03:45:00+00:00
TATAELXSI.NS,Tata Elxsi Limited,Technology,323219881984,2002-07-01 03:45:00+00:00
OSWALPUMPS.NS,OSWAL PUMPS LIMITED,Industrials,63770365952,2025-06-20 03:45:00+00:00
ASTRAL.NS,Astral Limited,Industrials,394862034944,2007-03-20 03:45:00+00:00
GANESHHOU.NS,Ganesh Housing Limited,Real Estate,72534827008,2025-09-10 03:45:00+00:00
HCLTECH.NS,HCL Technologies Limited,Technology,4400725098496,2002-08-12 03:45:00+00:00
CYIENT.NS,Cyient Limited,Industrials,122653777920,2006-07-28 03:45:00+00:00
NH.NS,Narayana Hrudayalaya Limited,Healthcare,396938346496,2016-01-06 03:45:00+00:00
DBREALTY.NS,Valor Estate Limited,Real Estate,73488162816,2010-02-24 03:45:00+00:00
COROMANDEL.NS,Coromandel International Limited,Basic Materials,696205967360,2002-08-12 03:45:00+00:00
NUVAMA.NS,Nuvama Wealth Management Limited,Financial Services,267614158848,2023-09-26 03:45:00+00:00
MGL.NS,Mahanagar Gas Limited,Utilities,119916216320,2016-07-01 03:45:00+00:00
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Industrials,1079848927232,2020-10-12 03:45:00+00:00
TRITURBINE.NS,Triveni Turbine Limited,Industrials,172421529600,2011-10-28 03:45:00+00:00
WOCKPHARMA.NS,Wockhardt Limited,Healthcare,208769957888,2002-07-01 03:45:00+00:00
SHAREINDIA.NS,Share India Securities Limited,Financial Services,37405995008,2020-09-21 03:45:00+00:00
DOMS.NS,DOMS Industries Limited,Industrials,153449267200,2023-12-20 03:45:00+00:00
SJVN.NS,SJVN Limited,Utilities,310257319936,2010-05-20 03:45:00+00:00
INOXINDIA.NS,INOX India Limited,Industrials,107327840256,2023-12-21 03:45:00+00:00
POLYPLEX.NS,Polyplex Corporation Limited,Basic Materials,26434021376,2002-07-01 03:45:00+00:00
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,2436425318400,2002-08-12 03:45:00+00:00
WELSPUNLIV.NS,Welspun Living Limited,Consumer Cyclical,126385045504,2003-12-04 03:45:00+00:00
CSBBANK.NS,CSB Bank Limited,Financial Services,70613377024,2019-12-04 03:45:00+00:00
TEJASNET.NS,Tejas Networks Limited,Technology,89653551104,2017-06-27 03:45:00+00:00
IFCI.NS,IFCI Limited,Financial Services,138809802752,2002-07-01 03:45:00+00:00
GANECOS.NS,Ganesha Ecosphere Limited,Consumer Cyclical,24587259904,2015-03-09 03:45:00+00:00
SENCO.NS,Senco Gold Limited,Consumer Cyclical,50801799168,2023-07-14 03:45:00+00:00
GARFIBRES.NS,Garware Technical Fibres Limited,Consumer Cyclical,70373752832,2002-08-12 03:45:00+00:00
GODFRYPHLP.NS,Godfrey Phillips India Limited,Consumer Defensive,458227613696,1999-01-04 03:45:00+00:00
DYNAMATECH.NS,Dynamatic Technologies Limited,Consumer Cyclical,60692094976,2006-09-14 03:45:00+00:00
SKIPPER.NS,Skipper Limited,Industrials,53105459200,2015-05-27 03:45:00+00:00
GPIL.NS,Godawari Power & Ispat Limited,Basic Materials,151490035712,2006-04-25 03:45:00+00:00
BORORENEW.NS,Borosil Renewables Limited,Technology,82941878272,2018-05-25 03:45:00+00:00
NAZARA.NS,Nazara Technologies Limited,Communication Services,94227644416,2021-03-30 03:45:00+00:00
SANOFICONR.NS,SANOFI CONS HEALTHC IND L,Healthcare,109009756160,2024-09-13 03:45:00+00:00
JKTYRE.NS,JK Tyre & Industries Limited,Consumer Cyclical,122993893376,2004-06-14 03:45:00+00:00
SAILIFE.NS,SAI LIFE SCIENCES LIMITED,Healthcare,184628166656,2024-12-18 03:45:00+00:00
PGIL.NS,Pearl Global Industries Limited,Consumer Cyclical,77854687232,2007-02-15 03:45:00+00:00
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,118160973824,2002-07-01 03:45:00+00:00
INDIASHLTR.NS,India Shelter Finance Corporation Limited,Financial Services,94168924160,2023-12-20 03:45:00+00:00
AEGISVOPAK.NS,AEGIS VOPAK TERMINALS LTD,Energy,293174575104,2025-06-02 03:45:00+00:00
TECHNOE.NS,Techno Electric & Engineering Company Limited,Industrials,140257296384,2007-04-02 03:45:00+00:00
KNRCON.NS,KNR Constructions Limited,Industrials,45711867904,2008-02-18 03:45:00+00:00
MAPMYINDIA.NS,C. E. Info Systems Limited,Technology,90635722752,2021-12-21 03:45:00+00:00
GRINFRA.NS,G R Infraprojects Limited,Industrials,104824283136,2021-07-19 03:45:00+00:00
DIXON.NS,Dixon Technologies (India) Limited,Technology,884407205888,2017-09-18 03:45:00+00:00
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,Energy,984011505664,1996-01-02 03:45:00+00:00
SONACOMS.NS,Sona BLW Precision Forgings Limited,Consumer Cyclical,317899800576,2021-06-24 03:45:00+00:00
RENUKA.NS,Shree Renuka Sugars Limited,Consumer Defensive,57922985984,2005-10-31 03:45:00+00:00
PURVA.NS,Puravankara Limited,Real Estate,59085840384,2007-08-30 03:45:00+00:00
BLS.NS,BLS International Services Limited,Industrials,131741138944,2016-06-15 03:45:00+00:00
SCHAEFFLER.NS,Schaeffler India Limited,Consumer Cyclical,597064351744,2002-07-01 03:45:00+00:00
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Financial Services,210324520960,2021-10-11 03:45:00+00:00
IOC.NS,Indian Oil Corporation Limited,Energy,2307410362368,1996-04-15 03:45:00+00:00
BPCL.NS,Bharat Petroleum Corporation Limited,Energy,1578999218176,1996-01-02 03:45:00+00:00
WAAREERTL.NS,Waaree Renewable Technologies Limited,Utilities,112210812928,2025-04-09 03:45:00+00:00
SKFINDIA.NS,SKF India Limited,Industrials,95415271424,2002-08-12 03:45:00+00:00
MAHSEAMLES.NS,Maharashtra Seamless Limited,Basic Materials,77016064000,2002-07-01 03:45:00+00:00
GOKEX.NS,Gokaldas Exports Limited,Consumer Cyclical,67263324160,2005-04-27 03:45:00+00:00
RATEGAIN.NS,RateGain Travel Technologies Limited,Technology,83434577920,2021-12-17 03:45:00+00:00
JYOTHYLAB.NS,Jyothy Labs Limited,Consumer Defensive,111559761920,2007-12-19 03:45:00+00:00
MEDANTA.NS,Global Health Limited,Healthcare,334829715456,2022-11-18 03:45:00+00:00
CAMS.NS,Computer Age Management Services Limited,Technology,192953597952,2020-10-05 03:45:00+00:00
AFFLE.NS,Affle 3i Limited,Communication Services,235375640576,2019-08-08 03:45:00+00:00
ALIVUS.NS,Alivus Life Sciences Limited,Healthcare,110504468480,2025-01-13 03:45:00+00:00
DODLA.NS,Dodla Dairy Limited,Consumer Defensive,75119460352,2021-06-28 03:45:00+00:00
PRSMJOHNSN.NS,Prism Johnson Limited,Basic Materials,69523611648,2002-07-01 03:45:00+00:00
TIINDIA.NS,Tube Investments of India Limited,Industrials,549294243840,2017-11-02 03:45:00+00:00
SCI.NS,The Shipping Corporation of India Limited,Industrials,107459829760,2002-07-01 03:45:00+00:00
EMAMILTD.NS,Emami Limited,Consumer Defensive,230967115776,2006-08-03 03:45:00+00:00
APOLLOTYRE.NS,Apollo Tyres Limited,Consumer Cyclical,328587116544,2002-01-01 03:45:00+00:00
ARE&M.NS,Amara Raja Energy & Mobility Limited,Industrials,173105381376,2023-10-18 03:45:00+00:00
ESCORTS.NS,Escorts Kubota Limited,Industrials,420760584192,1996-01-01 03:45:00+00:00
PRAJIND.NS,Praj Industries Limited,Industrials,59417579520,2002-07-01 03:45:00+00:00
GILLETTE.NS,Gillette India Limited,Consumer Defensive,284925132800,2002-07-01 03:45:00+00:00
INFY.NS,Infosys Limited,Technology,6474493329408,1996-01-01 03:45:00+00:00
360ONE.NS,360 One Wam Limited,Financial Services,470758064128,2019-09-19 03:45:00+00:00
WABAG.NS,VA Tech Wabag Limited,Industrials,86995042304,2010-10-13 03:45:00+00:00
3MINDIA.NS,3M India Limited,Industrials,395572936704,2002-07-01 03:45:00+00:00
UBL.NS,United Breweries Limited,Consumer Defensive,448457572352,2008-07-28 03:45:00+00:00
ELECON.NS,Elecon Engineering Company Limited,Industrials,111839551488,2006-09-29 03:45:00+00:00
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,Financial Services,288812630016,2021-12-10 03:45:00+00:00
GSPL.NS,Gujarat State Petronet Limited,Utilities,166503202816,2006-02-16 03:45:00+00:00
NAVINFLUOR.NS,Navin Fluorine International Limited,Basic Materials,293574574080,2007-06-01 03:45:00+00:00
KPITTECH.NS,KPIT Technologies Limited,Technology,330689773568,2019-04-22 03:45:00+00:00
BLUESTARCO.NS,Blue Star Limited,Industrials,362619273216,2002-07-01 03:45:00+00:00
TIMETECHNO.NS,Time Technoplast Limited,Consumer Cyclical,98804760576,2007-06-13 03:45:00+00:00
PNGJL.NS,P N GADGIL JEWELLERS LTD,Consumer Cyclical,85110005760,2024-09-17 03:45:00+00:00
BBTC.NS,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,128919379968,2002-07-01 03:45:00+00:00
AURIONPRO.NS,Aurionpro Solutions Limited,Technology,60919762944,2005-10-25 03:45:00+00:00
STLTECH.NS,Sterlite Technologies Limited,Technology,52009750528,2000-12-08 03:45:00+00:00
JSFB.NS,Jana Small Finance Bank Limited,Financial Services,47470964736,2024-02-14 03:45:00+00:00
EMUDHRA.NS,eMudhra Limited,Technology,50660118528,2022-06-01 03:45:00+00:00
PAYTM.NS,One97 Communications Limited,Technology,825836437504,2021-11-18 03:45:00+00:00
RELINFRA.NS,Reliance Infrastructure Limited,Utilities,67696852992,1996-01-01 03:45:00+00:00
LALPATHLAB.NS,Dr. Lal PathLabs Limited,Healthcare,259499229184,2015-12-23 03:45:00+00:00
THANGAMAYL.NS,Thangamayil Jewellery Limited,Consumer Cyclical,100295467008,2010-02-19 03:45:00+00:00
TBOTEK.NS,TBO TEK LIMITED,Consumer Cyclical,180374552576,2024-05-15 03:45:00+00:00
THOMASCOOK.NS,Thomas Cook (India) Limited,Consumer Cyclical,68471808000,2002-07-01 03:45:00+00:00
RVNL.NS,Rail Vikas Nigam Limited,Industrials,676098736128,2019-04-11 03:45:00+00:00
MSUMI.NS,Motherson Sumi Wiring India Limited,Consumer Cyclical,305785929728,2022-03-28 03:45:00+00:00
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Industrials,66284191744,2009-12-14 03:45:00+00:00
BANCOINDIA.NS,Banco Products (India) Limited,Consumer Cyclical,97469030400,2006-12-22 03:45:00+00:00
TATAINVEST.NS,Tata Investment Corporation Limited,Financial Services,383306694656,1996-01-01 03:45:00+00:00
NTPCGREEN.NS,NTPC GREEN ENERGY LIMITED,Utilities,799742951424,2024-11-27 03:45:00+00:00
FINEORG.NS,Fine Organic Industries Limited,Basic Materials,135839023104,2018-07-02 03:45:00+00:00
HGINFRA.NS,H.G. Infra Engineering Limited,Industrials,57350578176,2018-03-09 03:45:00+00:00
BHARTIHEXA.NS,BHARTI HEXACOM LIMITED,Communication Services,879999975424,2024-04-12 03:45:00+00:00
EASEMYTRIP.NS,Easy Trip Planners Limited,Consumer Cyclical,26072377344,2021-03-19 03:45:00+00:00
FIRSTCRY.NS,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,147929251840,2024-08-13 03:45:00+00:00
ASTERDM.NS,Aster DM Healthcare Limited,Healthcare,345250168832,2018-02-26 03:45:00+00:00
KIRLOSBROS.NS,Kirloskar Brothers Limited,Industrials,135264829440,2006-04-07 03:45:00+00:00
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,Technology,74880163840,2020-09-17 03:45:00+00:00
JINDWORLD.NS,Jindal Worldwide Limited,Consumer Cyclical,33445683200,2010-11-25 03:45:00+00:00
INDIAGLYCO.NS,India Glycols Limited,Basic Materials,72301764608,2002-08-12 03:45:00+00:00
TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,1158113132544,1996-01-01 03:45:00+00:00
PRICOLLTD.NS,Pricol Limited,Consumer Cyclical,75091189760,2002-07-01 03:45:00+00:00
GRAVITA.NS,Gravita India Limited,Industrials,133282766848,2010-11-16 03:45:00+00:00
SWANCORP.NS,Swan Corp Limited,Industrials,138328064000,2012-05-29 03:45:00+00:00
APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,140892585984,2021-08-24 03:45:00+00:00
GHCL.NS,GHCL Limited,Basic Materials,55193415680,1996-01-01 03:45:00+00:00
REDINGTON.NS,Redington Limited,Technology,222023925760,2007-02-15 03:45:00+00:00
LTIM.NS,LTIMindtree Limited,Technology,1770834231296,2016-07-21 03:45:00+00:00
CASTROLIND.NS,Castrol India Limited,Energy,189011394560,2002-08-12 03:45:00+00:00
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,Consumer Cyclical,248399478784,2002-08-12 03:45:00+00:00
ISGEC.NS,Isgec Heavy Engineering Limited,Industrials,61212164096,2021-05-05 03:45:00+00:00
LLOYDSME.NS,Lloyds Metals and Energy Limited,Basic Materials,652620988416,2023-07-17 03:45:00+00:00
MAXESTATES.NS,MAX ESTATES LIMITED,Real Estate,78195769344,2023-10-30 03:45:00+00:00
INNOVACAP.NS,Innova Captab Limited,Healthcare,41656885248,2023-12-29 03:45:00+00:00
ADANIENT.NS,Adani Enterprises Limited,Energy,2702935588864,2002-07-01 03:45:00+00:00
NEWGEN.NS,Newgen Software Technologies Limited,Technology,123840528384,2018-01-29 03:45:00+00:00
CERA.NS,Cera Sanitaryware Limited,Industrials,71593254912,2007-11-02 03:45:00+00:00
AETHER.NS,Aether Industries Limited,Basic Materials,118111608832,2022-06-03 03:45:00+00:00
NAM-INDIA.NS,Nippon Life India Asset Management Limited,Financial Services,551826882560,2017-11-06 03:45:00+00:00
DCBBANK.NS,DCB Bank Limited,Financial Services,58759151616,2006-10-27 03:45:00+00:00
INGERRAND.NS,Ingersoll-Rand (India) Limited,Industrials,119642718208,2002-07-01 03:45:00+00:00
VGUARD.NS,V-Guard Industries Limited,Industrials,147735101440,2008-03-13 03:45:00+00:00
PRUDENT.NS,Prudent Corporate Advisory Services Limited,Financial Services,103550959616,2022-05-20 03:45:00+00:00
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,Financial Services,554851893248,2007-09-11 03:45:00+00:00
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,103438876672,2021-09-14 03:45:00+00:00
ASAHIINDIA.NS,Asahi India Glass Limited,Consumer Cyclical,260956241920,2002-07-01 03:45:00+00:00
AVANTIFEED.NS,Avanti Feeds Limited,Consumer Defensive,108276744192,2010-01-08 03:45:00+00:00
SUNDRMFAST.NS,Sundram Fasteners Limited,Consumer Cyclical,200430944256,2002-07-01 03:45:00+00:00
VTL.NS,Vardhman Textiles Limited,Consumer Cyclical,123557904384,2002-07-01 03:45:00+00:00
TIMKEN.NS,Timken India Limited,Industrials,236645679104,2002-08-12 03:45:00+00:00
SKYGOLD.NS,Sky Gold and Diamonds Limited,Consumer Cyclical,51856175104,2023-01-06 03:45:00+00:00
ENGINERSIN.NS,Engineers India Limited,Industrials,112436576256,1997-09-16 03:45:00+00:00
ECLERX.NS,eClerx Services Limited,Technology,211483590656,2007-12-31 03:45:00+00:00
INFIBEAM.NS,Infibeam Avenues Limited,Technology,67810263040,2016-04-04 03:45:00+00:00
DEEPAKNTR.NS,Deepak Nitrite Limited,Basic Materials,213090041856,2010-09-29 03:45:00+00:00
RAJESHEXPO.NS,Rajesh Exports Limited,Consumer Cyclical,55122427904,2002-07-01 03:45:00+00:00
MEDPLUS.NS,MedPlus Health Services Limited,Healthcare,94364966912,2021-12-23 03:45:00+00:00
VIPIND.NS,V.I.P. Industries Limited,Consumer Cyclical,53411340288,2002-07-01 03:45:00+00:00
UNIMECH.NS,UNIMECH AEROSPACE N MFG L,Industrials,49783803904,2024-12-31 03:45:00+00:00
LTTS.NS,L&T Technology Services Limited,Technology,463253635072,2016-09-23 03:45:00+00:00
FIVESTAR.NS,Five-Star Business Finance Limited,Financial Services,173563232256,2022-11-21 03:45:00+00:00
TATACOMM.NS,Tata Communications Limited,Communication Services,526793998336,2002-07-01 03:45:00+00:00
EQUITASBNK.NS,Equitas Small Finance Bank Limited,Financial Services,74640605184,2020-11-02 03:45:00+00:00
PVRINOX.NS,PVR INOX Limited,Communication Services,104965570560,2022-11-10 03:45:00+00:00
KPRMILL.NS,K.P.R. Mill Limited,Consumer Cyclical,370389647360,2007-08-28 03:45:00+00:00
KSB.NS,KSB Limited,Industrials,128971759616,2002-07-01 03:45:00+00:00
JKIL.NS,J. Kumar Infraprojects Limited,Industrials,44563197952,2008-02-12 03:45:00+00:00
AGARWALEYE.NS,DR AGARWALS HEALTH CARE L,Healthcare,165942280192,2025-02-04 03:45:00+00:00
ACC.NS,ACC Limited,Basic Materials,351120424960,2002-07-01 03:45:00+00:00
GABRIEL.NS,Gabriel India Limited,Consumer Cyclical,149260402688,2005-04-20 03:45:00+00:00
AAVAS.NS,Aavas Financiers Limited,Financial Services,125372841984,2018-10-08 03:45:00+00:00
SWIGGY.NS,SWIGGY LIMITED,Consumer Cyclical,898625175552,2024-11-13 03:45:00+00:00
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,Industrials,171616911360,2012-03-20 03:45:00+00:00
ERIS.NS,Eris Lifesciences Limited,Healthcare,219322826752,2017-06-30 03:45:00+00:00
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,Healthcare,74704330752,2023-08-07 03:45:00+00:00
CLEAN.NS,Clean Science and Technology Limited,Basic Materials,97793146880,2021-07-19 03:45:00+00:00
NFL.NS,National Fertilizers Limited,Basic Materials,41861054464,2006-12-28 03:45:00+00:00
ENRIN.NS,Siemens Energy India Limited,Utilities,1109600370688,2025-06-19 03:45:00+00:00
RITES.NS,RITES Limited,Industrials,114768035840,2018-07-03 03:45:00+00:00
ORCHPHARMA.NS,Orchid Pharma Limited,Healthcare,43547422720,2002-07-01 03:45:00+00:00
HONAUT.NS,Honeywell Automation India Limited,Industrials,314537181184,2002-07-01 03:45:00+00:00
ZYDUSWELL.NS,Zydus Wellness Limited,Consumer Defensive,138256728064,2009-11-13 03:45:00+00:00
ELGIEQUIP.NS,Elgi Equipments Limited,Industrials,157093216256,2002-07-01 03:45:00+00:00
ITI.NS,ITI Limited,Technology,302967554048,2002-07-01 03:45:00+00:00
ACUTAAS.NS,Acutaas Chemicals Limited,Basic Materials,146558255104,2025-06-02 03:45:00+00:00
AIIL.NS,Authum Investment & Infrastructure Limited,Financial Services,464356507648,2024-04-23 03:45:00+00:00
ALLCARGO.NS,Allcargo Logistics Limited,Industrials,12151008256,2006-06-23 03:45:00+00:00
AWL.NS,AWL Agri Business Limited,Consumer Defensive,338392678400,2022-02-08 03:45:00+00:00
