symbol,name,sector,market_cap,date_of_listing
BANKINDIA.NS,Bank of India Limited,Financial Services,668513730560.0,2002-07-01 03:45:00+00:00
BANSALWIRE.NS,BANSAL WIRE INDUSTRIES L,Basic Materials,49073197056.0,2024-07-10 03:45:00+00:00
BANSWRAS.NS,Banswara Syntex Limited,Consumer Cyclical,4207040000.0,2007-04-11 03:45:00+00:00
BASF.NS,BASF India Limited,Basic Materials,180072595456.0,2002-07-01 03:45:00+00:00
BASML.NS,Bannari Amman Spinning Mills Ltd,Consumer Cyclical,2349688320.0,2005-11-14 03:45:00+00:00
BATAINDIA.NS,Bata India Limited,Consumer Cyclical,128540385280.0,2002-07-01 03:45:00+00:00
BAYERCROP.NS,Bayer CropScience Limited,Basic Materials,205187612672.0,2010-01-08 03:45:00+00:00
BBL.NS,Bharat Bijlee Limited,Industrials,32567508992.0,2006-11-21 03:45:00+00:00
BBOX.NS,Black Box Limited,Technology,94855970816.0,2002-07-01 03:45:00+00:00
BBTC.NS,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,128982368256.0,2002-07-01 03:45:00+00:00
BBTCL.NS,B&B Triplewall Containers Limited,Consumer Cyclical,4220187648.0,2018-10-31 03:45:00+00:00
BCG.NS,Brightcom Group Limited,Communication Services,25857265664.0,2015-05-08 03:45:00+00:00
BCLIND.NS,BCL Industries Limited,Consumer Defensive,10118198272.0,2021-03-04 03:45:00+00:00
BCONCEPTS.NS,Brand Concepts Limited,Consumer Cyclical,4087418880.0,2018-01-12 03:45:00+00:00
BDL.NS,Bharat Dynamics Limited,Industrials,549843763200.0,2018-03-23 03:45:00+00:00
BEARDSELL.NS,Beardsell Limited,Industrials,1203617280.0,2010-01-08 03:45:00+00:00
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Consumer Defensive,78288740352.0,2020-12-24 03:45:00+00:00
BEDMUTHA.NS,Bedmutha Industries Limited,Basic Materials,3449964032.0,2010-10-14 03:45:00+00:00
BEL.NS,Bharat Electronics Limited,Industrials,3015283834880.0,2002-07-01 03:45:00+00:00
BELLACASA.NS,Bella Casa Fashion & Retail Limited,Consumer Cyclical,5424614912.0,2025-07-18 03:45:00+00:00
BELRISE.NS,BELRISE INDUSTRIES LTD,Consumer Cyclical,147586465792.0,2025-05-28 03:45:00+00:00
BEML.NS,BEML Limited,Industrials,154051330048.0,2002-07-01 03:45:00+00:00
BEPL.NS,Bhansali Engineering Polymers Limited,Basic Materials,22892488704.0,2005-03-21 03:45:00+00:00
BERGEPAINT.NS,Berger Paints India Limited,Basic Materials,663102685184.0,2002-07-01 03:45:00+00:00
BESTAGRO.NS,Best Agrolife Limited,Basic Materials,9498092544.0,2022-11-10 03:45:00+00:00
BETA.NS,BETA DRUGS LIMITED,Healthcare,16756959232.0,2017-10-13 03:45:00+00:00
BFINVEST.NS,BF Investment Limited,Financial Services,16643441664.0,2011-01-14 03:45:00+00:00
BFUTILITIE.NS,BF Utilities Limited,Industrials,24163151872.0,2007-05-03 03:45:00+00:00
BGRENERGY.NS,BGR Energy Systems Limited,Industrials,30510688256.0,2008-01-03 03:45:00+00:00
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,Basic Materials,32029558784.0,2021-10-18 03:45:00+00:00
BHAGERIA.NS,Bhageria Industries Limited,Basic Materials,7966658560.0,2016-03-02 03:45:00+00:00
BHAGYANGR.NS,Bhagyanagar India Limited,Basic Materials,4543289856.0,2002-07-02 03:45:00+00:00
BHANDARI.NS,Bhandari Hosiery Exports Limited,Consumer Cyclical,1047819392.0,2017-01-30 03:45:00+00:00
BHARATFORG.NS,Bharat Forge Limited,Consumer Cyclical,686487896064.0,1996-01-01 03:45:00+00:00
BHARATGEAR.NS,Bharat Gears Limited,Consumer Cyclical,1708242432.0,2002-07-01 03:45:00+00:00
BHARATRAS.NS,Bharat Rasayan Limited,Basic Materials,42990403584.0,2002-07-01 03:45:00+00:00
BHARATSE.NS,Bharat Seats Limited,Consumer Cyclical,11558546432.0,2025-03-24 03:45:00+00:00
BHARATWIRE.NS,Bharat Wire Ropes Limited,Basic Materials,12365125632.0,2016-04-01 03:45:00+00:00
BHARTIARTL.NS,Bharti Airtel Limited,Communication Services,12883851214848.0,2002-07-01 03:45:00+00:00
BHARTIHEXA.NS,BHARTI HEXACOM LIMITED,Communication Services,879599943680.0,2024-04-12 03:45:00+00:00
BHEL.NS,Bharat Heavy Electricals Limited,Industrials,1012583956480.0,1996-01-01 03:45:00+00:00
BIGBLOC.NS,Bigbloc Construction Limited,Industrials,9485575168.0,2016-09-02 03:45:00+00:00
BIKAJI.NS,Bikaji Foods International Limited,Consumer Defensive,178923192320.0,2022-11-16 03:45:00+00:00
BIL.NS,Bhartiya International Ltd.,Consumer Cyclical,10781970432.0,2002-07-01 03:45:00+00:00
BILVYAPAR.NS,BIL Vyapar Limited,Basic Materials,274454048.0,2002-08-12 03:45:00+00:00
BIOCON.NS,Biocon Limited,Healthcare,531760742400.0,2004-04-07 03:45:00+00:00
BIOFILCHEM.NS,Biofil Chemicals and Pharmaceuticals Limited,Healthcare,612148160.0,2017-07-27 03:45:00+00:00
BIRLACABLE.NS,Birla Cable Limited,Technology,4501799936.0,2002-07-01 03:45:00+00:00
BIRLACORPN.NS,Birla Corporation Limited,Basic Materials,86321127424.0,2002-07-01 03:45:00+00:00
BIRLAMONEY.NS,Aditya Birla Money Limited,Financial Services,8804133888.0,2008-02-07 03:45:00+00:00
BIRLANU.NS,BirlaNu Limited,Industrials,12718678016.0,2025-04-07 03:45:00+00:00
BLACKBUCK.NS,BlackBuck Limited,Technology,122009714688.0,2024-11-22 03:45:00+00:00
BLAL.NS,BEML Land Assets Limited,Financial Services,8491313152.0,2023-04-19 03:45:00+00:00
BLBLIMITED.NS,BLB Limited,Financial Services,884964352.0,2002-08-12 03:45:00+00:00
BLISSGVS.NS,Bliss GVS Pharma Limited,Healthcare,17486516224.0,2010-07-26 03:45:00+00:00
BLKASHYAP.NS,B.L. Kashyap and Sons Limited,Industrials,10938348544.0,2006-03-17 03:45:00+00:00
BLS.NS,BLS International Services Limited,Industrials,131946987520.0,2016-06-15 03:45:00+00:00
BLSE.NS,BLS E-SERVICES LIMITED,Industrials,20459972608.0,2024-02-06 03:45:00+00:00
BLUECOAST.NS,Blue Coast Hotels Limited,Consumer Cyclical,687698240.0,2000-02-16 03:45:00+00:00
BLUEDART.NS,Blue Dart Express Limited,Industrials,136530534400.0,2002-07-01 03:45:00+00:00
BLUEJET.NS,Blue Jet Healthcare Limited,Healthcare,99540025344.0,2023-11-01 03:45:00+00:00
BLUESTARCO.NS,Blue Star Limited,Industrials,361570762752.0,2002-07-01 03:45:00+00:00
BLUESTONE.NS,BLUESTONE JEWEL LFSTL LTD,Consumer Cyclical,85253898240.0,2025-08-19 03:45:00+00:00
BLUSPRING.NS,Bluspring Enterprises Limited,Industrials,10728591360.0,2025-06-11 03:45:00+00:00
BMWVENTLTD.NS,BMW VENTURES LIMITED,Basic Materials,5622600192.0,2025-10-01 03:45:00+00:00
BODALCHEM.NS,Bodal Chemicals Limited,Basic Materials,6845902336.0,2011-08-22 03:45:00+00:00
BOHRAIND.NS,Bohra Industries Limited,Basic Materials,216652080.0,2017-07-24 03:45:00+00:00
BOMDYEING.NS,The Bombay Dyeing and Manufacturing Company Limited,Consumer Cyclical,30059087872.0,1996-01-01 03:45:00+00:00
BORANA.NS,BORANA WEAVES LIMITED,Consumer Cyclical,7645334528.0,2025-05-27 03:45:00+00:00
BOROLTD.NS,Borosil Limited,Consumer Cyclical,38481035264.0,2020-07-22 03:45:00+00:00
BORORENEW.NS,Borosil Renewables Limited,Technology,82878799872.0,2018-05-25 03:45:00+00:00
BOROSCI.NS,Borosil Scientific Limited,Consumer Cyclical,11301509120.0,2024-06-07 03:45:00+00:00
BOSCHLTD.NS,Bosch Limited,Consumer Cyclical,1071618326528.0,2002-07-01 03:45:00+00:00
BPCL.NS,Bharat Petroleum Corporation Limited,Energy,1575962148864.0,1996-01-02 03:45:00+00:00
BPL.NS,BPL Limited,Technology,3030129664.0,2002-07-01 03:45:00+00:00
BRIGADE.NS,Brigade Enterprises Limited,Real Estate,219629961216.0,2007-12-31 03:45:00+00:00
BRIGHOTEL.NS,BRIGADE HOTEL VENTURE LTD,Consumer Cyclical,29593534464.0,2025-07-31 03:45:00+00:00
BRITANNIA.NS,Britannia Industries Limited,Consumer Defensive,1408262995968.0,1996-01-02 03:45:00+00:00
BRNL.NS,Bharat Road Network Limited,Industrials,2053416960.0,2017-09-18 03:45:00+00:00
BROOKS.NS,Brooks Laboratories Limited,Healthcare,3089810176.0,2011-09-05 03:45:00+00:00
BSE.NS,BSE Limited,Financial Services,1187196567552.0,2017-02-03 03:45:00+00:00
BSHSL.NS,Bombay Super Hybrid Seeds Limited,Basic Materials,11257671680.0,2018-05-10 03:45:00+00:00
BSL.NS,BSL Limited,Consumer Cyclical,1792933760.0,2002-07-01 03:45:00+00:00
BSOFT.NS,Birlasoft Limited,Technology,107189559296.0,2002-07-01 03:45:00+00:00
BTML.NS,Bodhi Tree Multimedia Limited,Communication Services,1530621056.0,2020-11-12 03:45:00+00:00
BUTTERFLY.NS,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,12640843776.0,2014-04-28 03:45:00+00:00
BVCL.NS,Barak Valley Cements Limited,Basic Materials,955610688.0,2007-11-23 03:45:00+00:00
BYKE.NS,The Byke Hospitality Limited,Consumer Cyclical,2977828864.0,2011-12-30 03:45:00+00:00
CALSOFT.NS,California Software Company Limited,Technology,1044900352.0,2002-07-01 03:45:00+00:00
CAMLINFINE.NS,Camlin Fine Sciences Limited,Basic Materials,30635171840.0,2015-01-20 03:45:00+00:00
CAMPUS.NS,Campus Activewear Limited,Consumer Cyclical,82951487488.0,2022-05-09 03:45:00+00:00
CAMS.NS,Computer Age Management Services Limited,Technology,192795049984.0,2020-10-05 03:45:00+00:00
CANBK.NS,Canara Bank,Financial Services,1370938277888.0,2002-12-23 03:45:00+00:00
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,118240862208.0,2002-07-01 03:45:00+00:00
CANHLIFE.NS,CANARA HSBC LIFE INS CO L,Financial Services,119364173824.0,2025-10-17 03:45:00+00:00
CANTABIL.NS,Cantabil Retail India Limited,Consumer Cyclical,21101877248.0,2010-10-12 03:45:00+00:00
CAPACITE.NS,Capacit'e Infraprojects Limited,Industrials,23683491840.0,2017-09-25 03:45:00+00:00
CAPILLARY.NS,CAPILLARY TECHNO INDIA L,Technology,53416480768.0,2025-11-21 03:45:00+00:00
CAPITALSFB.NS,Capital Small Finance Bank Limited,Financial Services,12501252096.0,2024-02-14 03:45:00+00:00
CAPLIPOINT.NS,Caplin Point Laboratories Limited,Healthcare,145341333504.0,2014-06-23 03:45:00+00:00
CAPTRUST.NS,Capital Trust Limited,Financial Services,342212896.0,2017-01-16 03:45:00+00:00
CARBORUNIV.NS,Carborundum Universal Limited,Industrials,165740789760.0,2002-07-01 03:45:00+00:00
CARERATING.NS,CARE Ratings Limited,Financial Services,46160551936.0,2012-12-26 03:45:00+00:00
CARRARO.NS,CARRARO INDIA LIMITED,Consumer Cyclical,31717476352.0,2024-12-30 03:45:00+00:00
CARTRADE.NS,CarTrade Tech Limited,Consumer Cyclical,146530877440.0,2021-08-20 03:45:00+00:00
CARYSIL.NS,Carysil Limited,Consumer Cyclical,28947464192.0,2021-01-14 03:45:00+00:00
CASTROLIND.NS,Castrol India Limited,Energy,188833349632.0,2002-08-12 03:45:00+00:00
CCCL.NS,Consolidated Construction Consortium Limited,Industrials,8587691008.0,2007-10-15 03:45:00+00:00
CCHHL.NS,Country Club Hospitality & Holidays Limited,Consumer Cyclical,2597454592.0,2015-02-03 03:45:00+00:00
CCL.NS,CCL Products (India) Limited,Consumer Defensive,133139144704.0,2004-06-07 03:45:00+00:00
CDSL.NS,Central Depository Services (India) Limited,Financial Services,338266488832.0,2017-06-30 03:45:00+00:00
CEATLTD.NS,CEAT Limited,Consumer Cyclical,156402548736.0,2008-02-01 03:45:00+00:00
CEIGALL.NS,CEIGALL INDIA LIMITED,Industrials,41139191808.0,2024-08-08 03:45:00+00:00
CELEBRITY.NS,Celebrity Fashions Limited,Consumer Cyclical,601999232.0,2006-01-12 03:45:00+00:00
CELLO.NS,Cello World Limited,Consumer Cyclical,133414567936.0,2023-11-06 03:45:00+00:00
CEMPRO.NS,Cemindia Projects Limited,Industrials,138349133824.0,2025-09-10 03:45:00+00:00
CENTENKA.NS,Century Enka Limited,Consumer Cyclical,10080770048.0,1999-01-01 03:45:00+00:00
CENTEXT.NS,Century Extrusions Limited,Basic Materials,1942416000.0,2002-07-01 03:45:00+00:00
CENTRALBK.NS,Central Bank of India,Financial Services,350108188672.0,2007-08-21 03:45:00+00:00
CENTRUM.NS,Centrum Capital Limited,Financial Services,12787009536.0,2018-04-04 03:45:00+00:00
CENTUM.NS,Centum Electronics Limited,Technology,35327221760.0,2003-09-12 03:45:00+00:00
CENTURYPLY.NS,Century Plyboards (India) Limited,Basic Materials,180281737216.0,2006-03-23 03:45:00+00:00
CERA.NS,Cera Sanitaryware Limited,Industrials,71593254912.0,2007-11-02 03:45:00+00:00
CEREBRAINT.NS,Cerebra Integrated Technologies Limited,Industrials,879552896.0,2013-06-26 03:45:00+00:00
CESC.NS,CESC Limited,Utilities,225844264960.0,2002-07-01 03:45:00+00:00
CEWATER.NS,CONCORD ENVIRO SYSTEMS L,Utilities,8450272256.0,2024-12-27 03:45:00+00:00
CGCL.NS,Capri Global Capital Limited,Financial Services,181606563840.0,2010-10-29 03:45:00+00:00
CGPOWER.NS,CG Power and Industrial Solutions Limited,Industrials,1069677871104.0,2002-07-01 03:45:00+00:00
CHALET.NS,Chalet Hotels Limited,Consumer Cyclical,196351442944.0,2019-02-07 03:45:00+00:00
CHAMBLFERT.NS,Chambal Fertilisers and Chemicals Limited,Basic Materials,177328701440.0,2002-07-01 03:45:00+00:00
CHEMBOND.NS,Chembond Material Technologies Limited,Basic Materials,2272357120.0,2019-11-20 03:45:00+00:00
CHEMBONDCH.NS,Chembond Chemicals Limited,Basic Materials,4074831360.0,2025-07-23 03:45:00+00:00
CHEMCON.NS,Chemcon Speciality Chemicals Limited,Basic Materials,8160911872.0,2020-10-01 03:45:00+00:00
CHEMFAB.NS,Chemfab Alkalis Limited,Basic Materials,7401738240.0,2018-04-25 03:45:00+00:00
CHEMPLASTS.NS,Chemplast Sanmar Limited,Basic Materials,45171904512.0,2021-08-24 03:45:00+00:00
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,Energy,136544673792.0,2002-07-01 03:45:00+00:00
CHEVIOT.NS,Cheviot Company Limited,Consumer Cyclical,6303383040.0,2022-06-20 03:45:00+00:00
CHOICEIN.NS,Choice International Limited,Financial Services,170409492480.0,2022-04-08 03:45:00+00:00
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Financial Services,1453131956224.0,2002-07-01 03:45:00+00:00
CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,Financial Services,339483426816.0,2002-07-01 03:45:00+00:00
CIEINDIA.NS,CIE Automotive India Limited,Consumer Cyclical,156145549312.0,2007-08-30 03:45:00+00:00
CIFL.NS,Capital India Finance Limited,Financial Services,13343214592.0,2025-04-17 03:45:00+00:00
CIGNITITEC.NS,Cigniti Technologies Limited,Technology,50696531968.0,2014-10-13 03:45:00+00:00
CINELINE.NS,Cineline India Limited,Communication Services,2879065600.0,2007-02-14 03:45:00+00:00
CINEVISTA.NS,Cinevista Limited,Communication Services,1026389888.0,2002-07-01 03:45:00+00:00
CIPLA.NS,Cipla Limited,Healthcare,1230477852672.0,1996-01-01 03:45:00+00:00
CLEAN.NS,Clean Science and Technology Limited,Basic Materials,97793146880.0,2021-07-19 03:45:00+00:00
CLEDUCATE.NS,CL Educate Limited,Consumer Defensive,4592769024.0,2017-04-03 03:45:00+00:00
CLSEL.NS,Chaman Lal Setia Exports Ltd.,Consumer Defensive,13010708480.0,2021-05-12 03:45:00+00:00
CMSINFO.NS,CMS Info Systems Limited,Industrials,58354274304.0,2021-12-31 03:45:00+00:00
COALINDIA.NS,Coal India Limited,Energy,2325197357056.0,2010-11-04 03:45:00+00:00
COASTCORP.NS,Coastal Corporation Limited,Consumer Defensive,3017856768.0,2021-10-08 03:45:00+00:00
COCHINSHIP.NS,Cochin Shipyard Limited,Industrials,442317733888.0,2017-08-11 03:45:00+00:00
COFFEEDAY.NS,Coffee Day Enterprises Limited,Consumer Cyclical,7710687232.0,2015-11-02 03:45:00+00:00
COFORGE.NS,Coforge Limited,Technology,640255328256.0,2004-08-30 03:45:00+00:00
COHANCE.NS,COHANCE LIFESCIENCES LTD,Healthcare,220396912640.0,2025-05-08 03:45:00+00:00
COLPAL.NS,Colgate-Palmolive (India) Limited,Consumer Defensive,589765476352.0,2002-07-01 03:45:00+00:00
COMPINFO.NS,Compuage Infocom Limited,Technology,155391552.0,2010-10-01 03:45:00+00:00
COMPUSOFT.NS,Compucom Software Limited,Consumer Defensive,1346607104.0,2012-03-02 03:45:00+00:00
COMSYN.NS,Commercial Syn Bags Limited,Consumer Cyclical,5553355776.0,2024-01-23 03:45:00+00:00
CONCOR.NS,Container Corporation of India Limited,Industrials,391393705984.0,2002-07-01 03:45:00+00:00
CONCORDBIO.NS,Concord Biotech Limited,Healthcare,149549236224.0,2023-08-18 03:45:00+00:00
CONFIPET.NS,Confidence Petroleum India Limited,Energy,12711541760.0,2020-10-23 03:45:00+00:00
CONSOFINVT.NS,Consolidated Finvest & Holdings Limited,Financial Services,5414666240.0,2002-07-01 03:45:00+00:00
CONTROLPR.NS,Control Print Limited,Industrials,12227291136.0,2016-06-24 03:45:00+00:00
CORALFINAC.NS,Coral India Finance and Housing Limited,Real Estate,1575816960.0,2017-03-29 03:45:00+00:00
CORDSCABLE.NS,Cords Cable Industries Limited,Industrials,2549858048.0,2008-02-13 03:45:00+00:00
COROMANDEL.NS,Coromandel International Limited,Basic Materials,701964353536.0,2002-08-12 03:45:00+00:00
COSMOFIRST.NS,Cosmo First Limited,Consumer Cyclical,18357319680.0,1999-01-01 03:45:00+00:00
COUNCODOS.NS,Country Condo's Limited,Real Estate,485625248.0,2002-07-01 03:45:00+00:00
CPCAP.NS,CP Capital Limited,Financial Services,2105497856.0,2025-03-11 03:45:00+00:00
CPEDU.NS,Career Point Edutech Ltd.,Consumer Defensive,5114945024.0,2025-09-05 03:45:00+00:00
CPPLUS.NS,ADITYA INFOTECH LIMITED,Industrials,185650593792.0,2025-08-05 03:45:00+00:00
CRAFTSMAN.NS,Craftsman Automation Limited,Consumer Cyclical,168229584896.0,2021-03-25 03:45:00+00:00
CRAMC.NS,CANARA ROBECO AMC LIMITED,Financial Services,60134322176.0,2025-10-16 03:45:00+00:00
CREATIVE.NS,Creative Newtech Limited,Technology,10188063744.0,2017-07-27 03:45:00+00:00
CREATIVEYE.NS,Creative Eye Limited,Communication Services,141597712.0,2002-07-01 03:45:00+00:00
CREDITACC.NS,CreditAccess Grameen Limited,Financial Services,218910326784.0,2018-08-23 03:45:00+00:00
CREST.NS,Crest Ventures Limited,Financial Services,9832216576.0,2006-12-27 03:45:00+00:00
CRISIL.NS,CRISIL Limited,Financial Services,324624154624.0,2002-07-01 03:45:00+00:00
CRIZAC.NS,CRIZAC LIMITED,Consumer Defensive,52241022976.0,2025-07-09 03:45:00+00:00
CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,171635507200.0,2016-05-13 03:45:00+00:00
CROWN.NS,Crown Lifters Limited,Industrials,1520651136.0,2017-03-16 03:45:00+00:00
CSBBANK.NS,CSB Bank Limited,Financial Services,70511779840.0,2019-12-04 03:45:00+00:00
CSLFINANCE.NS,CSL Finance Limited,Financial Services,6473022464.0,2022-07-21 03:45:00+00:00
CTE.NS,Cambridge Technology Enterprises Limited,Technology,887435648.0,2007-02-07 03:45:00+00:00
CUB.NS,City Union Bank Limited,Financial Services,204062195712.0,2002-07-01 03:45:00+00:00
CUBEXTUB.NS,Cubex Tubings Limited,Basic Materials,1333024512.0,2008-01-25 03:45:00+00:00
CUMMINSIND.NS,Cummins India Limited,Industrials,1231955296256.0,2002-07-01 03:45:00+00:00
CUPID.NS,Cupid Limited,Consumer Defensive,87909564416.0,2016-09-16 03:45:00+00:00
CURAA.NS,CURA TECHNOLOGIES LIMITED,Technology,1321071488.0,2002-07-01 03:45:00+00:00
CYBERMEDIA.NS,Cyber Media (India) Limited,Communication Services,346189952.0,2005-06-10 03:45:00+00:00
CYBERTECH.NS,CyberTech Systems and Software Limited,Technology,4538840576.0,2002-07-01 03:45:00+00:00
CYIENT.NS,Cyient Limited,Industrials,122742087680.0,2006-07-28 03:45:00+00:00
CYIENTDLM.NS,Cyient DLM Limited,Technology,34404466688.0,2023-07-10 03:45:00+00:00
DABUR.NS,Dabur India Limited,Consumer Defensive,919126212608.0,2002-07-01 03:45:00+00:00
DALBHARAT.NS,Dalmia Bharat Limited,Basic Materials,378705248256.0,2018-12-21 03:45:00+00:00
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,25110409216.0,2002-07-01 03:45:00+00:00
DAMCAPITAL.NS,DAM CAPITAL ADVISORS LTD,Financial Services,16100150272.0,2024-12-27 03:45:00+00:00
DAMODARIND.NS,Damodar Industries Limited,Consumer Cyclical,773560000.0,2016-07-04 03:45:00+00:00
DANGEE.NS,Dangee Dums Limited,Consumer Cyclical,568167808.0,2018-09-18 03:45:00+00:00
DATAMATICS.NS,Datamatics Global Services Limited,Technology,49838981120.0,2004-05-07 03:45:00+00:00
DATAPATTNS.NS,Data Patterns (India) Limited,Industrials,165606178816.0,2021-12-24 03:45:00+00:00
DAVANGERE.NS,Davangere Sugar Company Limited,Consumer Defensive,5648463872.0,2024-01-25 03:45:00+00:00
DBCORP.NS,D. B. Corp Limited,Communication Services,46414307328.0,2010-01-06 03:45:00+00:00
DBEIL.NS,DEEPAK BUILDERS & ENG I L,Industrials,6231121920.0,2024-10-28 03:45:00+00:00
DBL.NS,Dilip Buildcon Limited,Industrials,76511518720.0,2016-08-11 03:45:00+00:00
DBOL.NS,Dhampur Bio Organics Limited,Consumer Defensive,5120717824.0,2022-09-08 03:45:00+00:00
DBREALTY.NS,Valor Estate Limited,Real Estate,73137684480.0,2010-02-24 03:45:00+00:00
DBSTOCKBRO.NS,DB (International) Stock Brokers Limited,Financial Services,878150016.0,2012-02-29 03:45:00+00:00
DCAL.NS,Dishman Carbogen Amcis Limited,Healthcare,37822627840.0,2004-04-22 03:45:00+00:00
DCBBANK.NS,DCB Bank Limited,Financial Services,58791325696.0,2006-10-27 03:45:00+00:00
DCI.NS,DC Infotech and Communication Limited,Technology,4194400000.0,2020-01-10 03:45:00+00:00
DCM.NS,DCM Limited,Industrials,1780238720.0,2002-07-01 03:45:00+00:00
DCMFINSERV.NS,DCM Financial Services Limited,Financial Services,123241384.0,2002-08-12 03:45:00+00:00
DCMNVL.NS,DCM Nouvelle Limited,Consumer Cyclical,2644804352.0,2019-07-16 03:45:00+00:00
DCMSHRIRAM.NS,DCM Shriram Limited,Industrials,192640221184.0,2002-07-01 03:45:00+00:00
DCMSRIND.NS,DCM Shriram Industries Limited,Consumer Defensive,14762573824.0,2021-12-24 03:45:00+00:00
DCW.NS,DCW Limited,Basic Materials,18552817664.0,2002-07-01 03:45:00+00:00
DCXINDIA.NS,DCX Systems Limited,Industrials,20597377024.0,2022-11-11 03:45:00+00:00
DDEVPLSTIK.NS,Ddev Plastiks Industries Limited,Basic Materials,28247117824.0,2025-01-15 03:45:00+00:00
DECCANCE.NS,Deccan Cements Limited,Basic Materials,10648501248.0,2002-08-12 03:45:00+00:00
DEEDEV.NS,DEE DEVELOPMENT ENG LTD,Industrials,15026681856.0,2024-06-26 03:45:00+00:00
DEEPAKFERT.NS,Deepak Fertilisers And Petrochemicals Corporation Limited,Basic Materials,173457244160.0,1996-01-01 03:45:00+00:00
DEEPAKNTR.NS,Deepak Nitrite Limited,Basic Materials,213076393984.0,2010-09-29 03:45:00+00:00
DEEPINDS.NS,Deep Industries Limited,Energy,29777459200.0,2021-04-27 03:45:00+00:00
DELHIVERY.NS,Delhivery Limited,Industrials,317169500160.0,2022-05-24 03:45:00+00:00
DELPHIFX.NS,Delphi World Money Limited,Financial Services,3739352576.0,2011-06-28 03:45:00+00:00
DELTACORP.NS,Delta Corp Limited,Consumer Cyclical,18548656128.0,2007-11-02 03:45:00+00:00
